Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Goiânia - Goiás (GO),Local em confirmação,0,Goiás,Não informado,06/12/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28841', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28845', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28830', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28834', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28839', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28840', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28835', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28831', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28838', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28832', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28837', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28847', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28843', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28844', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28842', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28836']",16
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,João Pessoa - Paraíba (PB),Local em confirmação,0,João Pessoa,Não informado,03/12/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29173', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29174', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29179', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29183', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29190', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29192', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29196', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29197', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29187', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29180', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29176', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29198', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29199', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29172', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29204', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29200', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29201', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29203', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29205', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29206', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29207', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29202', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29188', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29195', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29191', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29177', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29194', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29193', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29185', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29178', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29182', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29175', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29184', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29181', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29189']",35
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Macapá - Amapá (AP),Local em confirmação,0,definir,Não informado,08/11/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28727', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28729', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28725', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28724', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28276', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28277', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28278', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28279', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28281', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28282', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28283', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28284', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28285', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28287', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28280', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28730', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28721', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28722', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28286', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28720', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28726', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28723', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28728', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28288']",24
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Maceió - Alagoas (AL),Local em confirmação,0,Maceió - AL,Não informado,06/11/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28329', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28322', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28318', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28319', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28321', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28323', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28324', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28325', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28326', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28327', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28328', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28331', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28332', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28330', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28320']",15
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Manaus - Amazonas (AM),Local em confirmação,0,Amazonas,Não informado,12/11/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28735', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28741', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28736', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28742', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28737', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28731', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28740', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28732', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28734', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28739', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28738']",11
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Natal - Rio Grande do Norte (RN),Oficina virtual,0,Não informado,Não informado,Dezembro 2024 18:00 às 20:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29214', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29210', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29211', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29212', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29213', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29209']",6
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Palmas - Tocantins (TO),Local em confirmação,0,palmas,Não informado,18/11/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29152', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29158', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29161', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29163', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29166', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29167', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29168', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29171', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29156', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29153', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29157', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29170', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29149', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29154', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29147', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29164', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29169', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29150', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29148', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29151', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29162', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29155', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29160', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/29165']",24
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Porto Alegre - Rio Grande do Sul (RS),"Assembleia Legislativa do Rio Grande do Sul: Praça Mal. Deodoro, 101 - Centro Histórico",0,"Praça Mal. Deodoro, 101 - Centro Histórico, Porto Alegre",Não informado,22/11/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28751', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28748', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28750', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28752', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28760', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28763', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28764', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28766', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28767', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28769', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28755', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28756', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28757', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28758', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28745', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28746', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28768', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28754', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28759', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28747', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28829', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28761', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/28762']",23
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Porto Velho - Rondônia (RO),Local em confirmação,0,Rondônia,Não informado,13/12/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31478', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31461', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31463', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31465', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31466', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31467', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31468', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31469', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31470', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31472', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31473', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31474', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31476', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31481', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31482', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31483', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31484', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31485', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31486', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31487', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31488', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31462', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31459', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31460', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31181', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31179', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31471', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31475', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31464', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31479', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31180', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31480']",32
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Recife - Pernambuco (PE),Centro de Artesanato de Pernambuco + Auditório Professor Clécio Lemos – Campus Benfica – FCAP/UPE,0,Pernambuco,Não informado,18/10/2024 08:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21590', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21576', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21579', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21586', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21587', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21643', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21644', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21645', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21646', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21648', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21649', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21650', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21653', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21589', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21588', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21647', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21591', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21652', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21651', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21578', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21584', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21585', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21654', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21583', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21580', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21577', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21642', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21581', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21582', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21592']",30
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Rio Branco - Acre (AC),Centro de Convenções UFAC,0,Acre,Não informado,22/10/2024 08:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21658', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21656', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21660', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21661', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21663', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21664', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21665', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21667', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21662', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21655', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21657', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21669', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21659', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21668']",14
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Rio de Janeiro - Rio de Janeiro (RJ),Oficina virtual,0,Não informado,Não informado,Dezembro 2024 18:00 às 20:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31277', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31272', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31275', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31278', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31281', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31279', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31282', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31274', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31283', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31284', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31285', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31409', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31410', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31271', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31280', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31273']",16
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,Salvador - Bahia (BA),Escola de Saúde Pública da Bahia,0,Bahia,Não informado,13/12/2024 09:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31434', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31436', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31437', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31438', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31439', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31440', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31442', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31444', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31445', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31446', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31447', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31448', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31449', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31450', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31451', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31452', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31454', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31455', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31456', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31457', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31458', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31453', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31441', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31435', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31431', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31432', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31433', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/31443']",28
Conheça como foi o processo participativo do Novo Plano Nacional de Cultura,São Luís - Maranhão (MA),Quilombo (Comitê de Cultura) + Assembléia Legislativa do Maranhão,0,Assembleia legislativa,Não informado,18/10/2024 08:00,"['https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21593', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21601', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21604', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21594', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21603', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21598', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21599', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21606', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21608', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21609', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21614', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21605', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21597', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21596', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21611', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21612', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21595', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21613', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21607', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21602', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21600', 'https://brasilparticipativo.presidencia.gov.br/processes/planocultura/f/287/proposals/21610']",22
